Applicant_ID,Source,Job_Role,Department,Application_Date,Stage,Stage_Sequence,Stage_Date,Status,Days_Since_Application,Age,Gender,Education,EducationField
APP1883,LinkedIn,Sales Executive,Sales,2025-12-31,Application Received,1,2025-12-31,Passed,0,38,Male,4,Life Sciences
APP1883,LinkedIn,Sales Executive,Sales,2025-12-31,Resume Screening,2,2025-12-31,Rejected,0,38,Male,4,Life Sciences
APP1884,Campus Hiring,Research Scientist,Research & Development,2024-10-21,Application Received,1,2024-10-21,Passed,0,38,Male,4,Other
APP1884,Campus Hiring,Research Scientist,Research & Development,2024-10-21,Resume Screening,2,2024-10-30,Passed,9,38,Male,4,Other
APP1884,Campus Hiring,Research Scientist,Research & Development,2024-10-21,HR Phone Screen,3,2024-10-30,Rejected,9,38,Male,4,Other
APP1885,Employee Referral,Healthcare Representative,Research & Development,2024-08-08,Application Received,1,2024-08-08,Passed,0,38,Female,1,Life Sciences
APP1885,Employee Referral,Healthcare Representative,Research & Development,2024-08-08,Resume Screening,2,2024-08-14,Passed,6,38,Female,1,Life Sciences
APP1885,Employee Referral,Healthcare Representative,Research & Development,2024-08-08,HR Phone Screen,3,2024-08-23,Passed,15,38,Female,1,Life Sciences
APP1885,Employee Referral,Healthcare Representative,Research & Development,2024-08-08,Technical Round,4,2024-08-23,Rejected,15,38,Female,1,Life Sciences
APP1886,LinkedIn,Sales Executive,Sales,2024-10-24,Application Received,1,2024-10-24,Passed,0,38,Male,4,Marketing
APP1886,LinkedIn,Sales Executive,Sales,2024-10-24,Resume Screening,2,2024-11-03,Passed,10,38,Male,4,Marketing
APP1886,LinkedIn,Sales Executive,Sales,2024-10-24,HR Phone Screen,3,2024-11-03,Rejected,10,38,Male,4,Marketing
APP1887,Naukri,Sales Executive,Sales,2025-08-19,Application Received,1,2025-08-19,Passed,0,38,Male,2,Marketing
APP1887,Naukri,Sales Executive,Sales,2025-08-19,Resume Screening,2,2025-08-22,Passed,3,38,Male,2,Marketing
APP1887,Naukri,Sales Executive,Sales,2025-08-19,HR Phone Screen,3,2025-08-30,Passed,11,38,Male,2,Marketing
APP1887,Naukri,Sales Executive,Sales,2025-08-19,Technical Round,4,2025-08-30,Rejected,11,38,Male,2,Marketing
APP1888,Naukri,Human Resources,Human Resources,2025-12-04,Application Received,1,2025-12-04,Passed,0,38,Male,3,Human Resources
APP1888,Naukri,Human Resources,Human Resources,2025-12-04,Resume Screening,2,2025-12-13,Passed,9,38,Male,3,Human Resources
APP1888,Naukri,Human Resources,Human Resources,2025-12-04,HR Phone Screen,3,2025-12-20,Passed,16,38,Male,3,Human Resources
APP1888,Naukri,Human Resources,Human Resources,2025-12-04,Technical Round,4,2025-12-23,Passed,19,38,Male,3,Human Resources
APP1888,Naukri,Human Resources,Human Resources,2025-12-04,Manager Interview,5,2025-12-29,Passed,25,38,Male,3,Human Resources
APP1888,Naukri,Human Resources,Human Resources,2025-12-04,Final Interview,6,2026-01-06,Passed,33,38,Male,3,Human Resources
APP1888,Naukri,Human Resources,Human Resources,2025-12-04,Offer Extended,7,2026-01-06,Rejected,33,38,Male,3,Human Resources
APP1889,Company Website,Sales Executive,Sales,2025-09-04,Application Received,1,2025-09-04,Passed,0,38,Female,2,Life Sciences
APP1889,Company Website,Sales Executive,Sales,2025-09-04,Resume Screening,2,2025-09-04,Rejected,0,38,Female,2,Life Sciences
APP1890,LinkedIn,Research Scientist,Research & Development,2024-09-16,Application Received,1,2024-09-16,Passed,0,38,Male,3,Life Sciences
APP1890,LinkedIn,Research Scientist,Research & Development,2024-09-16,Resume Screening,2,2024-09-25,Passed,9,38,Male,3,Life Sciences
APP1890,LinkedIn,Research Scientist,Research & Development,2024-09-16,HR Phone Screen,3,2024-09-30,Passed,14,38,Male,3,Life Sciences
APP1890,LinkedIn,Research Scientist,Research & Development,2024-09-16,Technical Round,4,2024-09-30,Rejected,14,38,Male,3,Life Sciences
APP1891,Recruitment Agency,Human Resources,Human Resources,2024-02-12,Application Received,1,2024-02-12,Passed,0,38,Male,4,Human Resources
APP1891,Recruitment Agency,Human Resources,Human Resources,2024-02-12,Resume Screening,2,2024-02-22,Passed,10,38,Male,4,Human Resources
APP1891,Recruitment Agency,Human Resources,Human Resources,2024-02-12,HR Phone Screen,3,2024-02-22,Rejected,10,38,Male,4,Human Resources
APP1892,Campus Hiring,Manufacturing Director,Research & Development,2024-05-15,Application Received,1,2024-05-15,Passed,0,38,Male,3,Medical
APP1892,Campus Hiring,Manufacturing Director,Research & Development,2024-05-15,Resume Screening,2,2024-05-15,Rejected,0,38,Male,3,Medical
APP1893,Naukri,Sales Executive,Sales,2024-05-25,Application Received,1,2024-05-25,Passed,0,38,Male,3,Life Sciences
APP1893,Naukri,Sales Executive,Sales,2024-05-25,Resume Screening,2,2024-05-30,Passed,5,38,Male,3,Life Sciences
APP1893,Naukri,Sales Executive,Sales,2024-05-25,HR Phone Screen,3,2024-06-06,Passed,12,38,Male,3,Life Sciences
APP1893,Naukri,Sales Executive,Sales,2024-05-25,Technical Round,4,2024-06-06,Rejected,12,38,Male,3,Life Sciences
APP1894,Naukri,Sales Executive,Sales,2024-10-16,Application Received,1,2024-10-16,Passed,0,38,Female,3,Life Sciences
APP1894,Naukri,Sales Executive,Sales,2024-10-16,Resume Screening,2,2024-10-23,Passed,7,38,Female,3,Life Sciences
APP1894,Naukri,Sales Executive,Sales,2024-10-16,HR Phone Screen,3,2024-11-01,Passed,16,38,Female,3,Life Sciences
APP1894,Naukri,Sales Executive,Sales,2024-10-16,Technical Round,4,2024-11-01,Rejected,16,38,Female,3,Life Sciences
APP1895,Campus Hiring,Manufacturing Director,Research & Development,2025-05-18,Application Received,1,2025-05-18,Passed,0,38,Female,2,Medical
APP1895,Campus Hiring,Manufacturing Director,Research & Development,2025-05-18,Resume Screening,2,2025-05-28,Passed,10,38,Female,2,Medical
APP1895,Campus Hiring,Manufacturing Director,Research & Development,2025-05-18,HR Phone Screen,3,2025-06-02,Passed,15,38,Female,2,Medical
APP1895,Campus Hiring,Manufacturing Director,Research & Development,2025-05-18,Technical Round,4,2025-06-07,Passed,20,38,Female,2,Medical
APP1895,Campus Hiring,Manufacturing Director,Research & Development,2025-05-18,Manager Interview,5,2025-06-14,Passed,27,38,Female,2,Medical
APP1895,Campus Hiring,Manufacturing Director,Research & Development,2025-05-18,Final Interview,6,2025-06-24,Passed,37,38,Female,2,Medical
APP1895,Campus Hiring,Manufacturing Director,Research & Development,2025-05-18,Offer Extended,7,2025-07-04,Passed,47,38,Female,2,Medical
APP1895,Campus Hiring,Manufacturing Director,Research & Development,2025-05-18,Hired,8,2025-07-04,Rejected,47,38,Female,2,Medical
APP1896,LinkedIn,Research Scientist,Research & Development,2025-03-28,Application Received,1,2025-03-28,Passed,0,38,Male,3,Life Sciences
APP1896,LinkedIn,Research Scientist,Research & Development,2025-03-28,Resume Screening,2,2025-03-28,Rejected,0,38,Male,3,Life Sciences
APP1897,Campus Hiring,Laboratory Technician,Research & Development,2025-04-13,Application Received,1,2025-04-13,Passed,0,38,Female,3,Medical
APP1897,Campus Hiring,Laboratory Technician,Research & Development,2025-04-13,Resume Screening,2,2025-04-13,Rejected,0,38,Female,3,Medical
APP1898,LinkedIn,Laboratory Technician,Research & Development,2024-05-06,Application Received,1,2024-05-06,Passed,0,38,Female,2,Medical
APP1898,LinkedIn,Laboratory Technician,Research & Development,2024-05-06,Resume Screening,2,2024-05-13,Passed,7,38,Female,2,Medical
APP1898,LinkedIn,Laboratory Technician,Research & Development,2024-05-06,HR Phone Screen,3,2024-05-18,Passed,12,38,Female,2,Medical
APP1898,LinkedIn,Laboratory Technician,Research & Development,2024-05-06,Technical Round,4,2024-05-18,Rejected,12,38,Female,2,Medical
APP1899,Campus Hiring,Laboratory Technician,Research & Development,2025-07-30,Application Received,1,2025-07-30,Passed,0,38,Female,2,Medical
APP1899,Campus Hiring,Laboratory Technician,Research & Development,2025-07-30,Resume Screening,2,2025-08-02,Passed,3,38,Female,2,Medical
APP1899,Campus Hiring,Laboratory Technician,Research & Development,2025-07-30,HR Phone Screen,3,2025-08-07,Passed,8,38,Female,2,Medical
APP1899,Campus Hiring,Laboratory Technician,Research & Development,2025-07-30,Technical Round,4,2025-08-11,Passed,12,38,Female,2,Medical
APP1899,Campus Hiring,Laboratory Technician,Research & Development,2025-07-30,Manager Interview,5,2025-08-21,Passed,22,38,Female,2,Medical
APP1899,Campus Hiring,Laboratory Technician,Research & Development,2025-07-30,Final Interview,6,2025-08-29,Passed,30,38,Female,2,Medical
APP1899,Campus Hiring,Laboratory Technician,Research & Development,2025-07-30,Offer Extended,7,2025-09-02,Passed,34,38,Female,2,Medical
APP1899,Campus Hiring,Laboratory Technician,Research & Development,2025-07-30,Hired,8,2025-09-02,Rejected,34,38,Female,2,Medical
APP1900,Campus Hiring,Healthcare Representative,Research & Development,2025-01-17,Application Received,1,2025-01-17,Passed,0,38,Male,3,Medical
APP1900,Campus Hiring,Healthcare Representative,Research & Development,2025-01-17,Resume Screening,2,2025-01-17,Rejected,0,38,Male,3,Medical
APP1901,Campus Hiring,Laboratory Technician,Research & Development,2024-06-06,Application Received,1,2024-06-06,Passed,0,38,Female,2,Other
APP1901,Campus Hiring,Laboratory Technician,Research & Development,2024-06-06,Resume Screening,2,2024-06-16,Passed,10,38,Female,2,Other
APP1901,Campus Hiring,Laboratory Technician,Research & Development,2024-06-06,HR Phone Screen,3,2024-06-23,Passed,17,38,Female,2,Other
APP1901,Campus Hiring,Laboratory Technician,Research & Development,2024-06-06,Technical Round,4,2024-06-23,Rejected,17,38,Female,2,Other
APP1902,LinkedIn,Human Resources,Human Resources,2024-12-03,Application Received,1,2024-12-03,Passed,0,38,Male,3,Human Resources
APP1902,LinkedIn,Human Resources,Human Resources,2024-12-03,Resume Screening,2,2024-12-13,Passed,10,38,Male,3,Human Resources
APP1902,LinkedIn,Human Resources,Human Resources,2024-12-03,HR Phone Screen,3,2024-12-18,Passed,15,38,Male,3,Human Resources
APP1902,LinkedIn,Human Resources,Human Resources,2024-12-03,Technical Round,4,2024-12-21,Passed,18,38,Male,3,Human Resources
APP1902,LinkedIn,Human Resources,Human Resources,2024-12-03,Manager Interview,5,2024-12-21,Rejected,18,38,Male,3,Human Resources
APP1903,Naukri,Sales Representative,Sales,2024-11-26,Application Received,1,2024-11-26,Passed,0,38,Female,4,Marketing
APP1903,Naukri,Sales Representative,Sales,2024-11-26,Resume Screening,2,2024-11-26,Rejected,0,38,Female,4,Marketing
APP1904,Employee Referral,Research Scientist,Research & Development,2025-09-08,Application Received,1,2025-09-08,Passed,0,38,Female,3,Medical
APP1904,Employee Referral,Research Scientist,Research & Development,2025-09-08,Resume Screening,2,2025-09-13,Passed,5,38,Female,3,Medical
APP1904,Employee Referral,Research Scientist,Research & Development,2025-09-08,HR Phone Screen,3,2025-09-22,Passed,14,38,Female,3,Medical
APP1904,Employee Referral,Research Scientist,Research & Development,2025-09-08,Technical Round,4,2025-09-28,Passed,20,38,Female,3,Medical
APP1904,Employee Referral,Research Scientist,Research & Development,2025-09-08,Manager Interview,5,2025-10-07,Passed,29,38,Female,3,Medical
APP1904,Employee Referral,Research Scientist,Research & Development,2025-09-08,Final Interview,6,2025-10-12,Passed,34,38,Female,3,Medical
APP1904,Employee Referral,Research Scientist,Research & Development,2025-09-08,Offer Extended,7,2025-10-22,Passed,44,38,Female,3,Medical
APP1904,Employee Referral,Research Scientist,Research & Development,2025-09-08,Hired,8,2025-10-31,Hired,53,38,Female,3,Medical
APP1905,Employee Referral,Research Scientist,Research & Development,2024-11-13,Application Received,1,2024-11-13,Passed,0,38,Male,2,Life Sciences
APP1905,Employee Referral,Research Scientist,Research & Development,2024-11-13,Resume Screening,2,2024-11-21,Passed,8,38,Male,2,Life Sciences
APP1905,Employee Referral,Research Scientist,Research & Development,2024-11-13,HR Phone Screen,3,2024-11-29,Passed,16,38,Male,2,Life Sciences
APP1905,Employee Referral,Research Scientist,Research & Development,2024-11-13,Technical Round,4,2024-12-09,Passed,26,38,Male,2,Life Sciences
APP1905,Employee Referral,Research Scientist,Research & Development,2024-11-13,Manager Interview,5,2024-12-18,Passed,35,38,Male,2,Life Sciences
APP1905,Employee Referral,Research Scientist,Research & Development,2024-11-13,Final Interview,6,2024-12-27,Passed,44,38,Male,2,Life Sciences
APP1905,Employee Referral,Research Scientist,Research & Development,2024-11-13,Offer Extended,7,2025-01-05,Passed,53,38,Male,2,Life Sciences
APP1905,Employee Referral,Research Scientist,Research & Development,2024-11-13,Hired,8,2025-01-05,Rejected,53,38,Male,2,Life Sciences
APP1906,Naukri,Sales Representative,Sales,2025-09-20,Application Received,1,2025-09-20,Passed,0,38,Male,3,Life Sciences
APP1906,Naukri,Sales Representative,Sales,2025-09-20,Resume Screening,2,2025-09-24,Passed,4,38,Male,3,Life Sciences
APP1906,Naukri,Sales Representative,Sales,2025-09-20,HR Phone Screen,3,2025-10-02,Passed,12,38,Male,3,Life Sciences
APP1906,Naukri,Sales Representative,Sales,2025-09-20,Technical Round,4,2025-10-02,Rejected,12,38,Male,3,Life Sciences
APP1907,Recruitment Agency,Human Resources,Human Resources,2024-08-17,Application Received,1,2024-08-17,Passed,0,38,Male,4,Other
APP1907,Recruitment Agency,Human Resources,Human Resources,2024-08-17,Resume Screening,2,2024-08-17,Rejected,0,38,Male,4,Other
APP1908,Naukri,Sales Executive,Sales,2025-06-23,Application Received,1,2025-06-23,Passed,0,38,Male,4,Life Sciences
APP1908,Naukri,Sales Executive,Sales,2025-06-23,Resume Screening,2,2025-06-30,Passed,7,38,Male,4,Life Sciences
APP1908,Naukri,Sales Executive,Sales,2025-06-23,HR Phone Screen,3,2025-07-04,Passed,11,38,Male,4,Life Sciences
APP1908,Naukri,Sales Executive,Sales,2025-06-23,Technical Round,4,2025-07-04,Rejected,11,38,Male,4,Life Sciences
APP1909,Campus Hiring,Manufacturing Director,Research & Development,2024-11-03,Application Received,1,2024-11-03,Passed,0,38,Male,4,Life Sciences
APP1909,Campus Hiring,Manufacturing Director,Research & Development,2024-11-03,Resume Screening,2,2024-11-10,Passed,7,38,Male,4,Life Sciences
APP1909,Campus Hiring,Manufacturing Director,Research & Development,2024-11-03,HR Phone Screen,3,2024-11-10,Rejected,7,38,Male,4,Life Sciences
APP1910,Employee Referral,Research Director,Research & Development,2025-03-13,Application Received,1,2025-03-13,Passed,0,38,Female,3,Medical
APP1910,Employee Referral,Research Director,Research & Development,2025-03-13,Resume Screening,2,2025-03-17,Passed,4,38,Female,3,Medical
APP1910,Employee Referral,Research Director,Research & Development,2025-03-13,HR Phone Screen,3,2025-03-17,Rejected,4,38,Female,3,Medical
APP1911,Company Website,Sales Executive,Sales,2024-04-20,Application Received,1,2024-04-20,Passed,0,38,Female,2,Life Sciences
APP1911,Company Website,Sales Executive,Sales,2024-04-20,Resume Screening,2,2024-04-30,Passed,10,38,Female,2,Life Sciences
APP1911,Company Website,Sales Executive,Sales,2024-04-20,HR Phone Screen,3,2024-05-07,Passed,17,38,Female,2,Life Sciences
APP1911,Company Website,Sales Executive,Sales,2024-04-20,Technical Round,4,2024-05-11,Passed,21,38,Female,2,Life Sciences
APP1911,Company Website,Sales Executive,Sales,2024-04-20,Manager Interview,5,2024-05-11,Rejected,21,38,Female,2,Life Sciences
APP1912,LinkedIn,Sales Representative,Sales,2024-04-26,Application Received,1,2024-04-26,Passed,0,39,Male,3,Technical Degree
APP1912,LinkedIn,Sales Representative,Sales,2024-04-26,Resume Screening,2,2024-05-01,Passed,5,39,Male,3,Technical Degree
APP1912,LinkedIn,Sales Representative,Sales,2024-04-26,HR Phone Screen,3,2024-05-01,Rejected,5,39,Male,3,Technical Degree
APP1913,LinkedIn,Sales Executive,Sales,2024-03-26,Application Received,1,2024-03-26,Passed,0,39,Female,4,Life Sciences
APP1913,LinkedIn,Sales Executive,Sales,2024-03-26,Resume Screening,2,2024-03-26,Rejected,0,39,Female,4,Life Sciences
APP1914,Campus Hiring,Laboratory Technician,Research & Development,2025-08-24,Application Received,1,2025-08-24,Passed,0,39,Female,4,Medical
APP1914,Campus Hiring,Laboratory Technician,Research & Development,2025-08-24,Resume Screening,2,2025-08-24,Rejected,0,39,Female,4,Medical
APP1915,Campus Hiring,Healthcare Representative,Research & Development,2025-09-30,Application Received,1,2025-09-30,Passed,0,39,Female,4,Technical Degree
APP1915,Campus Hiring,Healthcare Representative,Research & Development,2025-09-30,Resume Screening,2,2025-10-05,Passed,5,39,Female,4,Technical Degree
APP1915,Campus Hiring,Healthcare Representative,Research & Development,2025-09-30,HR Phone Screen,3,2025-10-09,Passed,9,39,Female,4,Technical Degree
APP1915,Campus Hiring,Healthcare Representative,Research & Development,2025-09-30,Technical Round,4,2025-10-09,Rejected,9,39,Female,4,Technical Degree
APP1916,Employee Referral,Healthcare Representative,Research & Development,2024-09-22,Application Received,1,2024-09-22,Passed,0,39,Male,3,Medical
APP1916,Employee Referral,Healthcare Representative,Research & Development,2024-09-22,Resume Screening,2,2024-09-25,Passed,3,39,Male,3,Medical
APP1916,Employee Referral,Healthcare Representative,Research & Development,2024-09-22,HR Phone Screen,3,2024-09-29,Passed,7,39,Male,3,Medical
APP1916,Employee Referral,Healthcare Representative,Research & Development,2024-09-22,Technical Round,4,2024-10-09,Passed,17,39,Male,3,Medical
